Zipcode,Order Date,Gender,Style,Price,Quantity,Shipment,Cost
63902,2023-06-20,Female,Style 1113,260,3,Sea,4550
50397,2023-07-06,Male,Style 1291,1390,7,Air,3900
56132,2023-05-03,Male,Style 631,2150,2,Air,100
17091,2023-07-26,Female,Style 191,1500,3,Sea,6650
98480,2023-02-17,Female,Style 53,1090,4,Air,600
54580,2023-07-28,Female,Style 879,150,2,Air,1250
82799,2023-02-26,Female,Style 929,3300,3,Sea,2100
38380,2023-01-04,Male,Style 1504,960,8,Air,1050
77667,2023-07-24,Female,Style 228,1450,10,Sea,2150
38261,2023-06-18,Male,Style 1222,460,3,Air,2550
65015,2023-07-03,Male,Style 328,920,3,Rail,500
34347,2023-05-10,Female,Style 577,2050,3,Sea,2150
88871,2023-07-25,Male,Style 185,3000,7,Air,1250
82907,2023-10-13,Female,Style 107,2970,4,Sea,150
50672,2023-07-05,Female,Style 960,1100,2,Air,5050
52214,2023-11-08,Male,Style 485,3230,3,Sea,4800
89568,2023-10-10,Female,Style 1370,660,4,Air,1950
61757,2023-08-25,Male,Style 757,1390,2,Air,800
36978,2023-03-25,Female,Style 1212,2750,10,Sea,2400
74956,2023-11-01,Female,Style 556,2340,8,Sea,7200
65854,2023-12-24,Male,Style 1160,1420,3,Air,5750
86936,2023-05-25,Female,Style 1277,840,3,Sea,2800
83024,2023-12-18,Female,Style 1086,2680,4,Air,3250
58846,2023-05-15,Male,Style 1324,1320,8,Air,7300
51892,2023-05-26,Male,Style 672,110,4,Air,4700
85020,2023-08-22,Male,Style 1117,2420,10,Air,3850
97678,2023-10-09,Male,Style 1050,1440,8,Air,300
89926,2023-02-12,Female,Style 1303,2530,10,Sea,850
23766,2023-06-27,Female,Style 548,1940,6,Air,4500
43907,2023-01-10,Female,Style 580,3130,10,Air,5600
36622,2023-10-20,Female,Style 1485,3440,10,Sea,4050
34278,2023-04-19,Male,Style 743,2390,10,Air,5400
40013,2023-12-25,Male,Style 1084,1910,10,Sea,6950
69615,2023-05-16,Male,Style 1186,580,8,Sea,4500
69195,2023-07-18,Female,Style 839,3200,7,Air,3800
94715,2023-04-03,Female,Style 1283,2480,10,Sea,6050
19324,2023-09-13,Female,Style 946,2830,7,Sea,2200
22557,2023-10-13,Female,Style 1042,3230,10,Air,1300
20554,2023-02-19,Male,Style 94,2480,10,Sea,6150
22924,2023-08-03,Male,Style 1260,740,8,Sea,3000
39485,2023-05-08,Female,Style 723,3040,2,Air,850
27365,2023-06-18,Male,Style 1425,2180,7,Sea,2300
46470,2023-03-17,Female,Style 1096,590,4,Sea,4000
84096,2023-02-23,Male,Style 1491,290,6,Air,1300
29374,2023-06-27,Male,Style 663,1910,3,Air,4550
42633,2023-01-18,Female,Style 118,260,7,Air,4950
54898,2023-09-08,Female,Style 195,3190,7,Air,3200
66460,2023-06-06,Female,Style 1066,2630,6,Sea,3200
66475,2023-10-28,Male,Style 1185,1830,10,Air,500
43164,2023-11-06,Female,Style 152,1390,8,Sea,2900
22561,2023-09-20,Female,Style 1341,2970,6,Sea,1900
70222,2023-03-24,Female,Style 647,1390,3,Sea,7150
60357,2023-02-13,Female,Style 147,30,7,Air,7050
63032,2023-03-08,Male,Style 575,1060,10,Air,3650
85655,2023-11-06,Female,Style 765,2380,7,Air,400
42327,2023-02-16,Female,Style 844,580,10,Rail,3200
82779,2023-12-15,Male,Style 285,1280,7,Air,6900
54757,2023-01-11,Female,Style 270,300,7,Sea,6050
83147,2023-08-27,Female,Style 178,1570,7,Air,4850
75352,2023-06-19,Male,Style 268,1660,7,Sea,200
97994,2023-11-01,Female,Style 88,1720,7,Sea,4500
54231,2023-05-10,Female,Style 465,440,3,Sea,4500
85709,2023-03-26,Male,Style 689,3330,4,Air,550
92426,2023-07-25,Female,Style 79,1160,7,Rail,4700
25469,2023-12-12,Male,Style 197,2630,4,Air,5200
36951,2023-04-11,Female,Style 47,1270,7,Sea,4350
71150,2023-07-23,Male,Style 255,2980,4,Air,1400
19213,2023-04-11,Female,Style 1286,450,7,Sea,6300
29160,2023-12-03,Male,Style 1120,2910,3,Sea,3750
91308,2023-09-17,Female,Style 1148,3450,3,Sea,6050
78784,2023-06-07,Male,Style 1295,770,2,Air,200
19065,2023-04-22,Male,Style 40,3150,10,Sea,7000
52383,2023-04-26,Female,Style 1376,1430,3,Sea,6250
95255,2023-12-06,Female,Style 517,650,2,Sea,6200
34071,2023-03-25,Male,Style 118,550,2,Rail,5100
37983,2023-07-02,Female,Style 630,1670,3,Sea,700
40286,2023-09-28,Male,Style 1392,840,7,Air,5500
19181,2023-08-17,Male,Style 1031,3250,7,Air,4600
87721,2023-09-28,Female,Style 1094,710,3,Sea,850
45395,2023-03-07,Male,Style 1448,110,3,Air,6350
54854,2023-07-09,Female,Style 550,1490,6,Air,2450
29758,2023-01-27,Male,Style 786,2130,10,Sea,2850
56717,2023-08-23,Female,Style 1061,500,7,Sea,6650
22198,2023-12-23,Female,Style 694,2760,10,Air,1150
12458,2023-06-15,Female,Style 142,2260,10,Air,4250
72104,2023-07-13,Male,Style 1118,920,4,Air,250
82604,2023-04-05,Female,Style 811,1200,10,Air,5450
72769,2023-07-15,Male,Style 1109,780,10,Air,2100
40444,2023-04-14,Female,Style 160,680,7,Sea,100
65972,2023-02-14,Male,Style 56,1020,10,Air,2800
11517,2023-03-21,Male,Style 1328,2190,6,Rail,5700
89544,2023-01-01,Male,Style 699,3250,6,Rail,5350
43929,2023-02-12,Female,Style 1368,710,10,Air,6950
55393,2023-04-15,Male,Style 700,3230,3,Sea,6550
69786,2023-01-19,Female,Style 803,2260,10,Sea,3650
86580,2023-05-23,Female,Style 913,2810,2,Air,4450
36967,2023-04-25,Female,Style 1078,3230,10,Air,5150
18120,2023-02-27,Female,Style 1366,510,3,Air,2150
65533,2023-10-18,Male,Style 759,1960,8,Sea,2750
15664,2023-08-11,Female,Style 826,2420,3,Sea,4100
27291,2023-01-10,Female,Style 594,750,10,Air,2950
53825,2023-09-10,Male,Style 453,2220,7,Air,2900
74941,2023-12-02,Male,Style 1502,2680,7,Air,1500
49324,2023-12-26,Female,Style 961,960,7,Air,4750
56405,2023-06-11,Male,Style 338,3030,3,Sea,3950
33343,2023-12-26,Female,Style 1109,1870,4,Sea,500
61350,2023-06-19,Male,Style 329,1420,2,Sea,5150
64917,2023-09-05,Female,Style 606,740,3,Air,2800
91130,2023-06-05,Female,Style 715,950,8,Sea,2800
63001,2023-01-09,Female,Style 663,1480,4,Air,6750
44077,2023-07-13,Male,Style 1142,1930,7,Air,3800
28007,2023-10-19,Female,Style 298,480,3,Sea,4250
22049,2023-04-18,Male,Style 461,240,7,Air,400
39995,2023-12-10,Male,Style 858,2930,3,Sea,4900
45619,2023-06-15,Male,Style 471,1340,3,Sea,4950
88570,2023-12-26,Female,Style 1016,2660,6,Air,4050
31274,2023-07-26,Male,Style 961,20,3,Sea,1450
61799,2023-09-18,Male,Style 648,10,4,Sea,300
17077,2023-06-19,Male,Style 241,1260,4,Sea,5550
86784,2023-03-04,Male,Style 700,2470,4,Rail,2450
76673,2023-08-13,Female,Style 38,510,4,Air,5000
28121,2023-02-19,Male,Style 1243,1150,3,Air,6800
50754,2023-08-14,Male,Style 1189,3040,10,Sea,100
25640,2023-01-16,Male,Style 899,740,10,Sea,3150
45752,2023-05-08,Female,Style 938,2800,7,Air,650
85677,2023-06-04,Male,Style 747,2280,7,Air,450
32934,2023-12-24,Male,Style 1087,150,10,Sea,3450
58653,2023-08-26,Female,Style 116,1550,3,Air,7400
96602,2023-11-17,Male,Style 817,1450,3,Rail,4850
65023,2023-10-18,Male,Style 432,3200,3,Sea,5600
38719,2023-08-20,Female,Style 1389,2270,4,Sea,3050
53271,2023-01-06,Female,Style 314,1080,10,Sea,5850
40629,2023-07-21,Male,Style 513,2690,10,Sea,350
43315,2023-11-26,Male,Style 850,1240,10,Sea,6750
26288,2023-02-28,Female,Style 752,1310,6,Air,3400
13148,2023-03-18,Female,Style 417,540,10,Air,6700
79733,2023-04-26,Female,Style 1115,150,3,Air,3900
97564,2023-04-01,Male,Style 867,2630,8,Rail,7250
16250,2023-12-21,Male,Style 337,950,10,Air,3650
57113,2023-12-02,Male,Style 1374,810,10,Sea,6750
75015,2023-01-23,Male,Style 1346,2570,7,Sea,650
71370,2023-02-09,Male,Style 455,3220,4,Air,4150
70043,2023-12-25,Male,Style 629,2470,10,Sea,3150
58268,2023-01-25,Male,Style 1423,2580,7,Air,2550
30393,2023-01-21,Male,Style 725,1990,10,Air,7400
95072,2023-07-10,Male,Style 1227,880,7,Sea,2100
76923,2023-02-19,Male,Style 880,2760,3,Rail,6450
77263,2023-01-05,Female,Style 880,1040,3,Air,1750
79170,2023-04-10,Male,Style 772,520,10,Air,2400
49867,2023-03-26,Female,Style 877,3310,6,Sea,2950
91449,2023-09-15,Male,Style 15,2000,7,Air,5600
93587,2023-07-10,Male,Style 52,390,7,Air,3750
29425,2023-05-05,Male,Style 123,1430,10,Sea,950
55103,2023-02-08,Male,Style 596,2450,3,Sea,5450
73249,2023-04-01,Male,Style 1218,280,7,Rail,3200
20693,2023-01-11,Female,Style 722,1050,7,Air,6800
68694,2023-11-06,Female,Style 21,780,8,Air,5650
43400,2023-12-26,Male,Style 774,2120,4,Sea,6900
38673,2023-09-12,Female,Style 1505,2550,3,Air,1150
37510,2023-12-22,Female,Style 33,2790,7,Sea,3450
58871,2023-05-16,Male,Style 1187,290,8,Air,3850
51635,2023-01-26,Female,Style 917,3370,8,Air,2100
42103,2023-02-16,Female,Style 740,2810,7,Sea,5550
37495,2023-03-13,Female,Style 681,2680,7,Sea,5250
19420,2023-05-11,Male,Style 1383,1510,3,Air,6200
20093,2023-05-25,Female,Style 1167,2020,7,Air,1000
28033,2023-03-04,Male,Style 349,860,7,Air,5850
88811,2023-01-15,Female,Style 401,1780,10,Air,5400
79777,2023-12-22,Male,Style 322,2130,10,Air,4350
99578,2023-11-17,Female,Style 273,30,4,Air,5450
34930,2023-01-24,Male,Style 244,2020,10,Rail,4500
12131,2023-03-23,Male,Style 501,1140,3,Sea,5900
91822,2023-09-26,Male,Style 654,2320,2,Air,6100
12188,2023-11-23,Female,Style 136,2070,10,Sea,2700
76807,2023-05-26,Male,Style 463,1060,2,Air,7350
69310,2023-04-03,Male,Style 1047,150,3,Air,350
20598,2023-04-04,Male,Style 107,20,2,Air,4000
88468,2023-10-20,Male,Style 1141,840,7,Sea,3550
11318,2023-07-02,Male,Style 947,1430,10,Sea,3650
62260,2023-06-07,Male,Style 983,500,10,Air,2250
11570,2023-09-16,Male,Style 240,2400,4,Sea,750
24644,2023-01-22,Male,Style 876,460,7,Air,400
66407,2023-05-16,Male,Style 1376,3420,4,Air,1900
67245,2023-05-25,Male,Style 1143,1860,7,Air,7150
14318,2023-04-17,Female,Style 852,70,6,Rail,7400
21089,2023-02-13,Female,Style 1057,710,4,Air,3400
10271,2023-02-14,Male,Style 358,2780,6,Sea,2750
33242,2023-02-03,Male,Style 1321,1080,4,Sea,7400
66978,2023-07-09,Male,Style 519,3430,6,Sea,1150
38944,2023-09-04,Male,Style 1395,3250,8,Air,5200
20712,2023-03-02,Female,Style 1039,430,3,Sea,2300
84479,2023-06-11,Female,Style 111,2230,6,Sea,6300
50751,2023-10-07,Female,Style 1138,520,4,Sea,1350
39431,2023-04-23,Female,Style 260,3220,8,Air,1050
70695,2023-11-18,Male,Style 1127,1290,6,Air,4500
96875,2023-10-28,Female,Style 915,3180,4,Air,3500
75136,2023-09-05,Female,Style 263,2110,3,Air,750
38600,2023-11-19,Female,Style 673,2080,8,Air,1000
64010,2023-11-21,Male,Style 860,420,6,Air,2750
14941,2023-02-20,Male,Style 580,2650,3,Sea,6800
50867,2023-10-11,Female,Style 1448,2320,6,Air,5650
10536,2023-09-20,Male,Style 1344,3020,7,Sea,4200
50026,2023-12-25,Male,Style 1336,1000,3,Air,900
97318,2023-12-19,Female,Style 1451,1460,6,Sea,2050
83978,2023-07-11,Male,Style 36,1730,10,Air,6250
63305,2023-07-22,Female,Style 504,310,7,Sea,3000
44542,2023-10-13,Female,Style 1228,1420,10,Rail,2100
27497,2023-08-13,Male,Style 1165,120,3,Sea,6050
52038,2023-02-08,Male,Style 129,520,3,Air,7100
27992,2023-12-19,Male,Style 1468,3420,7,Sea,200
13338,2023-09-16,Male,Style 639,3270,10,Sea,4350
16181,2023-01-01,Male,Style 1265,330,7,Air,5500
82213,2023-08-21,Female,Style 519,3400,8,Air,7250
77279,2023-09-13,Female,Style 286,1000,3,Sea,3700
44708,2023-03-03,Male,Style 219,90,3,Sea,1150
73296,2023-12-24,Female,Style 168,1250,8,Air,600
43463,2023-09-14,Male,Style 949,980,10,Air,5250
57609,2023-04-23,Male,Style 1323,2420,3,Rail,2050
56968,2023-04-01,Male,Style 533,2840,10,Air,3550
29492,2023-03-10,Female,Style 437,1060,10,Air,6500
67461,2023-08-10,Male,Style 628,2300,6,Air,6600
96639,2023-09-22,Female,Style 618,2090,3,Sea,5300
37436,2023-03-03,Female,Style 587,2250,2,Rail,6800
24361,2023-03-24,Female,Style 842,2940,3,Sea,150
99572,2023-05-15,Female,Style 895,1780,6,Air,1000
46773,2023-02-04,Male,Style 634,1790,3,Air,750
94829,2023-09-24,Male,Style 1014,430,10,Air,3150
77806,2023-10-10,Female,Style 802,400,4,Air,2800
15012,2023-09-23,Male,Style 1426,940,7,Air,6800
84418,2023-05-07,Male,Style 29,2600,7,Sea,5450
94803,2023-09-07,Female,Style 892,2250,7,Air,7300
81165,2023-08-16,Female,Style 500,2100,7,Air,3900
48700,2023-09-06,Male,Style 981,3350,10,Sea,1700
71644,2023-06-22,Male,Style 716,3060,7,Sea,4750
67384,2023-04-27,Female,Style 385,150,8,Air,4150
11796,2023-09-24,Male,Style 780,2300,8,Air,3250
12532,2023-01-17,Male,Style 799,1700,3,Air,1950
60520,2023-04-23,Female,Style 195,1150,7,Sea,5800
77197,2023-11-11,Female,Style 58,260,3,Air,4350
49650,2023-04-03,Female,Style 623,990,10,Air,6200
42321,2023-04-16,Male,Style 446,690,4,Air,5000
97378,2023-11-16,Female,Style 1249,900,10,Air,550
30643,2023-11-06,Female,Style 273,1110,7,Air,5050
51014,2023-04-07,Male,Style 456,780,8,Air,550
37812,2023-02-15,Female,Style 1012,2190,10,Air,3650
58560,2023-10-06,Female,Style 820,3060,7,Sea,3800
86683,2023-02-01,Male,Style 756,2980,10,Sea,6700
39080,2023-01-01,Female,Style 105,2200,6,Air,6150
41288,2023-01-18,Female,Style 142,2510,2,Air,2200
51129,2023-05-18,Male,Style 1222,1020,6,Air,5500
60752,2023-05-27,Male,Style 232,200,3,Sea,3850
62073,2023-05-16,Male,Style 454,2160,2,Sea,2850
94655,2023-08-05,Male,Style 579,3030,10,Air,2000
81439,2023-08-28,Male,Style 534,2450,4,Rail,6300
19802,2023-09-17,Male,Style 625,800,10,Rail,3250
24803,2023-10-05,Female,Style 423,200,3,Sea,2250
66206,2023-11-10,Male,Style 583,1590,4,Sea,4000
92632,2023-06-08,Male,Style 1406,640,10,Air,2500
47862,2023-06-05,Male,Style 538,3420,3,Sea,900
49548,2023-04-11,Male,Style 1225,1650,3,Air,7050
10762,2023-03-21,Female,Style 922,2710,7,Rail,3750
37643,2023-04-03,Male,Style 622,2250,4,Air,3600
73669,2023-01-15,Female,Style 1492,2350,8,Air,950
75072,2023-12-02,Female,Style 1103,3450,3,Sea,2600
85861,2023-04-25,Female,Style 80,2480,10,Air,5400
53858,2023-06-19,Male,Style 676,3460,2,Air,400
53700,2023-07-07,Male,Style 116,1020,3,Rail,950
26559,2023-10-08,Female,Style 312,2790,2,Sea,3350
62538,2023-09-14,Male,Style 619,1970,4,Sea,400
32229,2023-04-08,Female,Style 117,1730,2,Air,1800
78095,2023-04-11,Male,Style 700,1030,7,Rail,3100
92232,2023-08-06,Male,Style 1352,2810,7,Air,4900
43788,2023-07-17,Male,Style 290,170,7,Sea,2750
79954,2023-06-13,Male,Style 235,2420,2,Sea,4750
66845,2023-06-21,Male,Style 1133,1460,8,Sea,4700
29901,2023-10-06,Female,Style 772,410,6,Sea,6750
38286,2023-02-07,Male,Style 1071,3160,3,Sea,4550
20061,2023-09-23,Male,Style 492,2720,7,Rail,3650
68356,2023-06-26,Male,Style 733,400,4,Sea,2600
80047,2023-12-19,Female,Style 894,1290,3,Air,7050
59091,2023-02-16,Male,Style 320,1890,3,Air,6600
26619,2023-03-23,Male,Style 1098,380,2,Air,4000
43298,2023-11-15,Female,Style 565,3420,3,Air,4750
92873,2023-05-22,Male,Style 556,2830,7,Sea,2900
49865,2023-03-27,Female,Style 4,3220,4,Rail,6100
49289,2023-12-18,Male,Style 881,1540,3,Sea,2050
35478,2023-12-18,Female,Style 858,1330,4,Air,3700
94509,2023-07-21,Female,Style 196,500,4,Rail,3600
75092,2023-12-05,Male,Style 938,1070,10,Rail,7100
13466,2023-06-25,Male,Style 1076,1500,3,Air,6600
66116,2023-04-24,Male,Style 520,390,8,Air,4550
53991,2023-08-25,Female,Style 1239,1940,7,Air,6650
59564,2023-11-22,Female,Style 114,2760,7,Air,5200
36880,2023-08-10,Male,Style 653,1040,10,Air,5250
15220,2023-09-13,Female,Style 107,1830,3,Sea,5550
50140,2023-07-09,Male,Style 839,600,4,Air,5250
61078,2023-02-26,Female,Style 778,230,6,Sea,650
30885,2023-08-26,Female,Style 322,1060,4,Air,900
14578,2023-11-16,Female,Style 1418,2970,2,Sea,1400
65499,2023-08-21,Female,Style 229,1410,7,Air,2250
61159,2023-05-19,Female,Style 1436,70,7,Sea,3700
97391,2023-07-28,Female,Style 1319,3260,3,Sea,6100
63408,2023-05-19,Male,Style 1464,3190,3,Sea,6200
46254,2023-12-02,Male,Style 1410,250,2,Air,5500
59694,2023-06-07,Female,Style 683,2870,3,Air,6400
10642,2023-12-09,Female,Style 1434,570,10,Rail,850
94582,2023-02-27,Female,Style 1471,2800,7,Air,2600
22153,2023-09-18,Female,Style 877,2590,8,Sea,4150
24449,2023-03-06,Male,Style 1104,2100,4,Sea,6800
69937,2023-11-23,Male,Style 34,2230,6,Air,400
20791,2023-09-13,Male,Style 1401,940,10,Sea,350
49165,2023-10-23,Female,Style 1340,1510,4,Air,5650
73442,2023-10-17,Female,Style 395,1160,6,Air,4100
90515,2023-09-17,Male,Style 746,2080,10,Air,5950
91040,2023-04-11,Female,Style 660,3200,2,Air,5000
98268,2023-12-07,Female,Style 1137,1190,6,Air,3100
64726,2023-07-19,Female,Style 1230,2520,3,Air,3250
42805,2023-06-11,Female,Style 1004,1700,8,Air,7250
58281,2023-08-08,Male,Style 282,2280,8,Air,3350
99326,2023-02-23,Female,Style 839,3080,3,Sea,4300
78894,2023-07-28,Male,Style 892,1430,4,Sea,2700
70121,2023-03-01,Female,Style 96,3160,4,Air,4050
75647,2023-06-03,Female,Style 487,3330,7,Sea,350
47787,2023-06-26,Male,Style 631,1280,2,Sea,4350
16965,2023-11-07,Male,Style 385,2180,2,Air,6000
13716,2023-07-10,Male,Style 512,1080,10,Air,5250
73628,2023-05-18,Male,Style 487,720,7,Air,7300
99658,2023-03-05,Male,Style 1268,1900,3,Sea,550
83330,2023-03-09,Female,Style 785,940,7,Air,3050
87071,2023-06-12,Male,Style 75,1270,10,Sea,250
59327,2023-01-23,Male,Style 570,2440,8,Sea,500
13325,2023-12-10,Male,Style 1087,190,7,Air,7000
83433,2023-01-01,Male,Style 1459,220,3,Sea,1500
71643,2023-02-05,Female,Style 1148,970,7,Rail,3650
24354,2023-10-24,Male,Style 1501,1610,2,Sea,900
35002,2023-01-06,Male,Style 207,2890,4,Sea,800
72038,2023-09-04,Female,Style 1475,770,10,Sea,700
53068,2023-09-20,Male,Style 1125,2670,3,Air,5100
86748,2023-08-24,Female,Style 162,1910,3,Rail,3500
99495,2023-01-06,Female,Style 1209,1220,10,Air,2300
30003,2023-09-25,Female,Style 709,1490,3,Air,3350
11437,2023-01-16,Male,Style 955,50,2,Sea,200
60732,2023-05-12,Female,Style 337,3180,3,Air,4400
68445,2023-02-02,Female,Style 461,2950,4,Air,4750
74247,2023-02-16,Female,Style 1157,480,10,Air,7150
46520,2023-11-07,Female,Style 409,1400,2,Air,1800
10674,2023-05-12,Male,Style 1007,370,2,Air,4850
74849,2023-07-06,Male,Style 1088,3460,7,Rail,350
19203,2023-06-11,Male,Style 1189,100,3,Sea,4050
88477,2023-02-07,Male,Style 22,2630,7,Sea,5700
54815,2023-03-23,Female,Style 752,3030,8,Air,5500
74864,2023-02-20,Female,Style 1268,770,7,Air,6000
50195,2023-05-17,Male,Style 145,2230,10,Air,2250
34968,2023-05-13,Male,Style 951,3300,3,Air,6550
42667,2023-03-02,Female,Style 1243,910,10,Sea,2900
55240,2023-09-08,Male,Style 689,2590,3,Sea,900
29669,2023-12-02,Male,Style 1463,120,10,Air,6750
44393,2023-03-13,Male,Style 1097,1870,3,Sea,2650
90390,2023-01-23,Male,Style 419,130,10,Sea,3600
12006,2023-08-08,Male,Style 923,650,3,Rail,1050
62626,2023-02-16,Male,Style 1085,2240,4,Sea,850
47148,2023-06-10,Female,Style 493,80,6,Sea,3050
58884,2023-01-05,Female,Style 1321,3150,10,Sea,250
64467,2023-04-09,Male,Style 1153,790,3,Air,700
36668,2023-05-12,Male,Style 20,630,7,Air,4450
33639,2023-04-04,Female,Style 325,2530,2,Sea,200
30489,2023-05-01,Female,Style 1172,2950,4,Rail,600
31472,2023-11-26,Female,Style 1055,520,2,Air,3450
39057,2023-07-22,Female,Style 704,2110,3,Air,1750
54818,2023-12-28,Female,Style 242,1550,6,Air,3750
20835,2023-06-07,Female,Style 188,1820,4,Rail,1200
49157,2023-08-07,Male,Style 1238,2410,7,Air,1500
76793,2023-10-18,Female,Style 189,2880,6,Air,4600
26202,2023-10-25,Female,Style 460,2690,7,Air,2900
41784,2023-12-05,Male,Style 587,3070,4,Sea,4100
48665,2023-03-15,Female,Style 1508,2200,3,Sea,4500
78404,2023-05-11,Male,Style 1417,1010,10,Air,7050
20472,2023-08-25,Female,Style 6,2730,3,Air,6400
31134,2023-08-12,Male,Style 544,860,10,Air,3100
96526,2023-04-15,Male,Style 704,2090,7,Air,4850
37263,2023-09-12,Male,Style 463,3250,3,Air,2400
17445,2023-03-25,Male,Style 119,2820,3,Sea,700
52576,2023-01-28,Male,Style 366,1120,4,Sea,2000
94184,2023-11-17,Male,Style 975,1920,7,Air,2650
76704,2023-11-03,Male,Style 514,1840,2,Sea,3800
76389,2023-10-28,Male,Style 771,2340,3,Air,4550
89724,2023-09-16,Female,Style 504,2100,10,Sea,4150
55840,2023-07-27,Male,Style 323,2290,3,Air,5900
29855,2023-01-17,Female,Style 975,2140,3,Sea,6500
72358,2023-05-18,Male,Style 986,2650,7,Sea,6950
26486,2023-01-21,Female,Style 251,1690,8,Air,6450
24037,2023-05-28,Female,Style 896,3170,2,Rail,3300
61032,2023-12-12,Male,Style 600,2040,7,Rail,6750
84274,2023-12-21,Female,Style 489,1770,3,Rail,5600
96391,2023-02-02,Male,Style 1021,1060,3,Sea,3300
70817,2023-01-05,Female,Style 598,470,3,Sea,800
22932,2023-05-14,Female,Style 96,3380,4,Air,1000
10212,2023-07-05,Male,Style 534,2700,7,Sea,5100
49504,2023-03-24,Female,Style 1249,2030,3,Air,5100
97335,2023-07-09,Male,Style 993,3200,3,Air,6400
18678,2023-07-17,Male,Style 1447,1900,7,Sea,850
70328,2023-10-27,Female,Style 753,2190,8,Air,4450
63638,2023-02-23,Female,Style 1235,2850,6,Sea,4550
11621,2023-11-14,Female,Style 933,120,7,Air,300
36444,2023-05-15,Female,Style 775,2390,3,Sea,200
41615,2023-09-16,Male,Style 522,3040,4,Air,250
12010,2023-03-09,Male,Style 1086,1010,6,Rail,3850
91226,2023-12-07,Male,Style 378,340,6,Sea,150
23936,2023-07-03,Female,Style 1296,3070,2,Air,6000
19829,2023-06-23,Male,Style 572,1890,10,Sea,250
75242,2023-03-28,Female,Style 103,900,4,Air,7200
63011,2023-08-19,Male,Style 954,2820,7,Air,4100
33754,2023-09-06,Male,Style 1332,1800,7,Sea,150
82203,2023-06-17,Female,Style 386,750,8,Air,4200
79194,2023-04-28,Male,Style 1329,400,3,Sea,2750
35534,2023-01-27,Male,Style 1186,1860,3,Air,4050
27696,2023-12-28,Male,Style 1323,1900,7,Sea,6300
75365,2023-01-23,Male,Style 466,1680,3,Sea,6050
92421,2023-04-27,Female,Style 1432,480,7,Air,6050
92481,2023-07-01,Female,Style 1005,2170,10,Sea,3700
31840,2023-05-27,Male,Style 46,1960,2,Air,3950
17057,2023-11-14,Female,Style 1142,1010,4,Sea,2700
31957,2023-04-04,Male,Style 650,1630,8,Air,3900
42032,2023-07-17,Female,Style 954,2090,10,Air,1050
20617,2023-06-05,Male,Style 833,2650,3,Air,4100
64152,2023-10-13,Female,Style 257,1550,10,Sea,3900
63587,2023-05-13,Female,Style 542,1610,10,Air,6350
34688,2023-05-01,Female,Style 187,2540,10,Sea,1700
68990,2023-03-18,Male,Style 627,2630,8,Sea,1700
75853,2023-03-20,Female,Style 309,670,3,Rail,300
29707,2023-02-10,Female,Style 1468,3250,7,Sea,1300
23073,2023-10-20,Female,Style 1288,2870,3,Air,3950
19455,2023-09-07,Male,Style 248,210,7,Rail,6650
90013,2023-04-22,Female,Style 778,720,6,Air,5150
20561,2023-08-08,Male,Style 458,1480,3,Air,5150
79176,2023-05-19,Male,Style 402,3380,8,Sea,5250
48846,2023-03-17,Female,Style 107,3300,10,Sea,5500
96720,2023-12-13,Female,Style 623,80,4,Rail,6750
21951,2023-09-24,Male,Style 1006,730,7,Air,1400
87900,2023-02-16,Male,Style 586,2300,10,Air,3950
89054,2023-07-13,Female,Style 1309,2000,10,Air,3600
75554,2023-08-07,Female,Style 1022,2730,3,Air,3400
